meeting,speaker,word_pos,pause_ms,seg_len,seg_len_prev,prev_end
EN2002c,EN2002c.A,4818,2550.000000000182,1,11,1373.61
EN2002c,EN2002c.A,5461,2450.0000000000455,1,2,1543.95
EN2002c,EN2002c.A,5462,1660.0000000000819,8,1,1546.82
EN2002c,EN2002c.A,8462,1690.0000000000546,50,1,2296.47
EN2002c,EN2002c.A,8549,2260.0000000002183,2,50,2314.87
EN2002c,EN2002c.A,8551,2239.9999999997817,13,2,2317.76
EN2002c,EN2002c.A,10563,2029.9999999997453,4,14,2852.07
EN2002c,EN2002c.A,10567,3519.999999999982,7,4,2854.98
EN2002c,EN2002c.B,44,1759.999999999991,1,1,65.31
EN2002c,EN2002c.B,1007,2000.0,108,15,363.17
EN2002c,EN2002c.B,2011,3399.9999999999773,1,17,622.25
EN2002c,EN2002c.B,2272,2139.9999999999864,34,31,688.6
EN2002c,EN2002c.B,4641,2099.999999999909,5,5,1324.71
EN2002c,EN2002c.B,5307,2420.0000000000728,25,25,1501.87
EN2002c,EN2002c.B,5451,1549.9999999999545,8,57,1540.48
EN2002c,EN2002c.B,5532,3490.000000000009,16,57,1576.24
EN2002c,EN2002c.B,6102,1960.0000000000364,31,14,1701.07
EN2002c,EN2002c.B,6332,1860.0000000001273,43,12,1752.28
EN2002c,EN2002c.B,7853,1630.0000000001091,11,123,2155.41
EN2002c,EN2002c.B,8592,1809.9999999999454,2,16,2332.84
EN2002c,EN2002c.C,60,3430.000000000007,1,1,94.19
EN2002c,EN2002c.C,2838,2110.0000000000136,120,3,856.81
EN2002c,EN2002c.C,3963,1559.9999999999454,76,14,1154.24
EN2002c,EN2002c.C,6653,1909.9999999998545,2,10,1838.94
EN2002c,EN2002c.C,6850,2009.999999999991,53,16,1891.48
EN2002c,EN2002c.C,6942,3980.000000000018,69,1,1914.08
EN2002c,EN2002c.C,9009,2180.000000000291,1,3,2451.68
EN2002c,EN2002c.C,9010,1799.9999999997272,4,1,2454.07
EN2002d,EN2002d.A,94,3939.9999999999977,1,39,86.4
EN2002d,EN2002d.A,3730,2589.999999999918,9,41,1027.76
EN2002d,EN2002d.A,3853,1369.9999999998909,1,7,1061.4
EN2002d,EN2002d.A,4415,1630.0000000001091,5,10,1224.5
EN2002d,EN2002d.A,4420,1049.9999999999545,1,5,1227.72
EN2002d,EN2002d.A,6032,1419.9999999998454,15,25,1645.18
EN2002d,EN2002d.A,7660,1190.0000000000546,19,6,2163.63
EN2002d,EN2002d.A,7738,3589.9999999996908,1,1,2204.03
EN2002d,EN2002d.B,12,3899.9999999999986,8,7,25.62
EN2002d,EN2002d.B,20,1960.000000000001,2,8,32.98
EN2002d,EN2002d.B,175,640.0000000000148,6,1,135.29
EN2002d,EN2002d.B,483,1879.9999999999955,5,9,206.75
EN2002d,EN2002d.B,2372,1110.0000000000136,16,13,654.0
EN2002d,EN2002d.B,4300,1619.9999999998909,31,1,1191.47
EN2002d,EN2002d.B,5833,3289.9999999999636,5,21,1583.31
EN2002d,EN2002d.B,5838,1370.0000000001182,25,5,1587.35
EN2002d,EN2002d.B,6124,1910.0000000000819,1,12,1673.26
EN2002d,EN2002d.B,6125,2730.000000000018,11,1,1675.77
EN2002d,EN2002d.B,6136,1409.9999999998545,1,11,1682.96
EN2002d,EN2002d.B,6137,1259.999999999991,12,1,1684.96
EN2002d,EN2002d.B,6213,1840.0000000001455,6,6,1711.05
EN2002d,EN2002d.B,6219,1310.0000000001728,4,6,1714.34
EN2002d,EN2002d.B,6561,1269.9999999999818,19,11,1827.97
EN2002d,EN2002d.B,6582,1600.0000000001364,47,19,1835.84
EN2002d,EN2002d.B,6633,1150.000000000091,6,3,1855.3
EN2002d,EN2002d.C,864,1399.9999999999773,1,20,292.68
EN2002d,EN2002d.C,865,1500.0,19,1,294.49
EN2002d,EN2002d.C,2254,1370.0000000000045,19,70,629.26
EN2002d,EN2002d.C,2390,1699.9999999999318,53,2,660.86
EN2002d,EN2002d.C,2607,1839.9999999999181,33,21,728.72
EN2002d,EN2002d.C,2641,1560.0000000000591,92,33,737.9
EN2002d,EN2002d.C,5441,1610.0000000001273,7,29,1472.03
EN2002d,EN2002d.C,7583,1590.0000000001455,53,76,2130.44
EN2002d,EN2002d.C,7639,1480.0000000000182,11,53,2148.11
EN2002d,EN2002d.D,147,1989.999999999995,2,6,124.42
EN2002d,EN2002d.D,1377,2189.9999999999977,2,3,410.91
EN2002d,EN2002d.D,3208,1440.0000000000546,1,8,887.0
EN2002d,EN2002d.D,3763,1220.0000000000273,76,23,1037.78
EN2002d,EN2002d.D,4183,1720.0000000000273,24,68,1159.32
EN2002d,EN2002d.D,5701,2500.0,6,5,1537.57
EN2002d,EN2002d.D,5777,2700.0000000000455,24,10,1568.58
EN2002d,EN2002d.D,6005,1299.9999999999545,4,13,1633.43
EN2002d,EN2002d.D,6206,1579.9999999999272,1,1,1706.63
EN2002d,EN2002d.D,6376,2140.0000000001,22,38,1764.85
EN2003a,EN2003a.A,35,1669.9999999999982,1,32,23.57
EN2003a,EN2003a.A,36,1570.0000000000002,1,1,25.49
EN2003a,EN2003a.A,137,2700.0000000000027,1,9,70.81
EN2003a,EN2003a.A,208,2950.0000000000027,4,46,104.53
EN2003a,EN2003a.A,212,1899.9999999999914,21,4,108.31
EN2003a,EN2003a.A,233,2939.9999999999977,1,21,115.17
EN2003a,EN2003a.A,405,2040.0000000000205,17,23,169.04
EN2003a,EN2003a.A,429,2770.00000000001,14,6,186.32
EN2003a,EN2003a.A,443,2890.0000000000146,26,14,196.22
EN2003a,EN2003a.A,471,1219.9999999999989,7,26,208.5
EN2003a,EN2003a.A,543,1289.999999999992,1,21,238.08
EN2003a,EN2003a.A,597,1310.0000000000023,1,3,262.7
EN2003a,EN2003a.A,598,1799.9999999999545,15,1,264.97
EN2003a,EN2003a.A,853,1150.000000000034,19,33,342.89
EN2003a,EN2003a.A,873,3300.0000000000114,11,19,350.06
EN2003a,EN2003a.A,884,1589.999999999975,170,11,358.54
EN2003a,EN2003a.A,1076,1379.9999999999955,7,17,425.29
EN2003a,EN2003a.A,1583,2240.000000000009,1,97,579.5
EN2003a,EN2003a.A,1584,1689.9999999999409,6,1,582.98
EN2003a,EN2003a.A,1601,2289.9999999999636,29,1,608.84
EN2003a,EN2003a.A,1685,2370.0000000000045,62,50,642.85
EN2003a,EN2003a.A,1747,2010.0000000001046,17,62,668.43
EN2003a,EN2003a.A,1765,3670.0000000000728,1,17,677.79
EN2003a,EN2003a.A,2086,2019.9999999999818,1,8,789.82
EN2003a,EN2003a.A,2087,1139.9999999999864,7,1,792.46
EN2003a,EN2003a.A,2094,1200.0000000000455,1,7,797.02
EN2003a,EN2003a.A,2398,1240.000000000009,12,5,886.45
EN2003a,EN2003a.A,2482,1470.0000000000273,28,39,912.26
EN2003a,EN2003a.A,2511,1019.9999999999818,1,28,919.99
EN2003a,EN2003a.A,2576,1639.9999999999864,18,13,936.86
EN2003a,EN2003a.A,2637,2590.000000000032,56,30,956.65
EN2003a,EN2003a.A,3018,1889.9999999998727,13,9,1086.43
EN2003a,EN2003a.A,3124,4609.9999999999,5,10,1124.22
EN2003a,EN2003a.A,3129,1649.9999999998636,54,5,1130.21
EN2003a,EN2003a.A,3188,1380.0000000001091,26,54,1152.5
EN2003a,EN2003a.A,3516,1339.9999999999181,103,119,1279.24
EN2003a,EN2003a.A,3621,1549.9999999999545,15,103,1317.76
EN2003a,EN2003a.A,3636,1680.0000000000637,18,15,1322.5
EN2003a,EN2003a.A,3654,1609.9999999999,4,18,1328.99
EN2003a,EN2003a.A,3733,1350.0000000001364,9,7,1354.56
EN2003a,EN2003a.A,3820,3319.9999999999363,15,53,1391.16
EN2003a,EN2003a.A,3985,1240.000000000009,179,32,1436.27
EN2003a,EN2003a.A,4169,1500.0,72,179,1489.48
EN2003a,EN2003a.A,4276,1549.9999999999545,141,16,1519.78
EN2003a,EN2003a.A,4426,1859.9999999999,1,141,1559.91
EN2003a,EN2003a.A,4484,1270.0000000002092,1,19,1586.62
EN2003a,EN2003a.A,4485,2120.0000000001182,52,1,1588.77
EN2003a,EN2003a.A,4671,3599.999999999909,29,23,1658.72
EN2003a,EN2003a.A,4700,1359.9999999999,69,29,1670.26
EN2003a,EN2003a.A,4770,1180.0000000000637,77,69,1694.06
EN2003a,EN2003a.A,4850,1969.9999999998,5,77,1715.15
EN2003a,EN2003a.A,5013,2940.0000000000546,77,8,1771.46
EN2003a,EN2003a.A,5092,2740.000000000009,10,77,1799.69
EN2003a,EN2003a.A,5102,1069.9999999999363,110,10,1804.93
EN2003a,EN2003a.A,5283,2859.9999999999,1,1,1880.14
EN2003a,EN2003a.A,5284,1480.0000000000182,8,1,1883.57
EN2003a,EN2003a.A,5292,1430.0000000000637,4,8,1887.12
EN2003a,EN2003a.A,5341,3539.9999999999636,34,34,1913.01
EN2003a,EN2003a.A,5380,1889.9999999998727,4,34,1926.41
EN2003a,EN2003a.A,5587,2299.9999999999545,17,8,1978.26
EN2003a,EN2003a.A,5606,2289.9999999999636,7,17,1986.23
EN2003a,EN2003a.A,5709,1329.9999999999272,128,47,2021.49
EN2003a,EN2003a.A,5841,3680.000000000291,12,128,2054.18
EN2003a,EN2003a.A,5859,4299.999999999727,3,12,2061.57
EN2003a,EN2003a.A,5862,2339.9999999996908,138,3,2066.38
EN2003a,EN2003a.A,6003,1740.0000000002365,45,138,2103.18
EN2003a,EN2003a.A,6163,1630.0000000001091,31,34,2171.94
EN2003a,EN2003a.B,1098,1620.0000000000045,53,15,435.26
EN2003a,EN2003a.B,1309,1270.0000000000387,9,1,493.09
EN2003a,EN2003a.B,1318,1060.0000000000023,1,9,496.0
EN2003a,EN2003a.B,1596,2050.000000000068,4,6,600.67
EN2003a,EN2003a.B,2014,1840.0000000000318,15,10,764.75
EN2003a,EN2003a.B,2029,1389.9999999999864,9,15,770.95
EN2003a,EN2003a.B,2038,1110.0000000000136,1,9,774.25
EN2003a,EN2003a.B,2178,1339.9999999999181,37,34,823.96
EN2003a,EN2003a.B,3280,1440.0000000000546,6,8,1191.08
EN2003a,EN2003a.B,3330,2710.0000000000364,1,3,1216.79
EN2003a,EN2003a.B,3358,1270.0000000002092,34,22,1233.12
EN2003a,EN2003a.C,1361,3490.000000000009,28,7,509.85
EN2003a,EN2003a.C,1897,1860.0000000000136,28,32,732.11
EN2003a,EN2003a.C,2344,1159.9999999999682,49,77,870.2
EN2003a,EN2003a.C,2998,1470.0000000000273,9,1,1069.04
EN2003a,EN2003a.C,3301,1299.9999999999545,26,11,1201.7
EN2003a,EN2003a.C,4436,2240.000000000009,28,3,1567.85
EN2003a,EN2003a.C,4558,1219.9999999998,3,4,1617.65
EN2003a,EN2003a.C,4622,2440.0000000000546,21,6,1640.69
EN2003a,EN2003a.C,5557,1839.9999999999181,18,8,1968.38
EN2003a,EN2003a.C,6330,1339.9999999996908,8,20,2231.53
EN2004a,EN2004a.A,4821,1450.0000000000455,11,3,1683.11
EN2004a,EN2004a.A,5585,1849.999999999909,8,16,1978.64
EN2004a,EN2004a.A,9592,1389.9999999998727,53,98,3338.02
EN2004a,EN2004a.B,7,1809.9999999999986,119,1,6.23
EN2004a,EN2004a.B,128,690.0000000000048,126,119,56.05
EN2004a,EN2004a.B,256,390.00000000000057,36,126,110.0
EN2004a,EN2004a.B,292,3229.99999999999,2,36,125.94
EN2004a,EN2004a.B,294,3189.9999999999977,48,2,129.98
EN2004a,EN2004a.B,527,739.9999999999807,121,160,222.49
EN2004a,EN2004a.B,1611,1340.0000000000318,22,99,560.61
EN2004a,EN2004a.B,1815,4549.9999999999545,26,87,639.61
EN2004a,EN2004a.B,2167,1180.0000000000637,3,25,747.43
EN2004a,EN2004a.B,2910,4930.000000000064,10,1,984.06
EN2004a,EN2004a.B,3263,3379.9999999998818,1,106,1100.42
EN2004a,EN2004a.B,3540,3969.9999999998,5,37,1183.4
EN2004a,EN2004a.B,3558,2549.9999999999545,1,3,1200.53
EN2004a,EN2004a.B,3854,1779.9999999999727,51,59,1312.07
EN2004a,EN2004a.B,4055,2259.999999999991,1,2,1372.38
EN2004a,EN2004a.B,4206,1170.0000000000728,11,19,1419.84
EN2004a,EN2004a.B,4398,1200.0000000000455,24,46,1489.59
EN2004a,EN2004a.B,4475,4049.9999999999545,8,12,1514.7
EN2004a,EN2004a.B,4497,4169.999999999845,18,6,1533.17
EN2004a,EN2004a.B,4760,1220.0000000000273,15,15,1624.57
EN2004a,EN2004a.B,4776,1330.0000000001546,10,15,1630.58
EN2004a,EN2004a.B,4812,1190.0000000000546,3,26,1653.32
EN2004a,EN2004a.B,5084,3809.9999999999454,20,16,1761.63
EN2004a,EN2004a.B,5104,1200.0000000000455,19,20,1775.55
EN2004a,EN2004a.B,5313,1640.0000000001,5,14,1863.03
EN2004a,EN2004a.B,5319,1119.9999999998909,20,5,1867.21
EN2004a,EN2004a.B,5339,3569.9999999999363,60,20,1878.97
EN2004a,EN2004a.B,5568,4990.000000000009,1,31,1963.42
EN2004a,EN2004a.B,5660,1539.9999999999636,1,13,2001.5
EN2004a,EN2004a.B,5671,1529.9999999999727,8,6,2011.93
EN2004a,EN2004a.B,5968,2879.9999999996544,12,13,2105.3
EN2004a,EN2004a.B,6093,4059.9999999999454,6,11,2153.83
EN2004a,EN2004a.B,6099,2530.0000000002,27,6,2160.47
EN2004a,EN2004a.B,7509,2200.000000000273,12,5,2590.99
EN2004a,EN2004a.B,7530,1509.9999999997635,2,9,2606.65
EN2004a,EN2004a.B,7532,3139.9999999998727,3,2,2610.77
EN2004a,EN2004a.B,7559,1750.0,4,24,2632.12
EN2004a,EN2004a.B,7563,3800.000000000182,2,4,2639.93
EN2004a,EN2004a.B,7565,4279.999999999745,42,2,2646.19
EN2004a,EN2004a.B,7646,2429.9999999998363,6,27,2696.78
EN2004a,EN2004a.B,7660,3320.0000000001637,117,8,2713.43
EN2004a,EN2004a.B,9920,1889.9999999998727,8,26,3434.46
EN2004a,EN2004a.C,4364,769.9999999999818,1,1,1478.18
EN2004a,EN2004a.C,5864,619.9999999998909,7,1,2063.04
EN2004a,EN2004a.C,8089,1180.000000000291,13,9,2884.62
EN2004a,EN2004a.C,8137,1210.0000000000364,16,12,2898.15
EN2005a,EN2005a.A,201,1560.0000000000023,2,4,91.14
EN2005a,EN2005a.A,426,1579.999999999984,99,35,171.71
EN2005a,EN2005a.A,527,2120.0000000000045,20,99,219.96
EN2005a,EN2005a.A,547,2019.9999999999818,102,20,233.96
EN2005a,EN2005a.A,649,1920.000000000016,59,102,288.44
EN2005a,EN2005a.A,708,319.9999999999932,56,59,321.18
EN2005a,EN2005a.A,764,2349.999999999966,85,56,355.29
EN2005a,EN2005a.A,849,399.99999999997726,63,85,401.19
EN2005a,EN2005a.A,1845,1620.0000000000045,19,117,750.62
EN2005a,EN2005a.A,4054,3960.0000000000364,29,3,1486.33
EN2005a,EN2005a.A,4396,1560.0000000001728,59,2,1605.07
EN2005a,EN2005a.A,4455,2840.0000000001455,71,59,1639.37
EN2005a,EN2005a.A,4526,509.9999999999909,88,71,1683.73
EN2005a,EN2005a.A,5418,440.00000000005457,97,63,2038.23
EN2005a,EN2005a.A,6452,1650.000000000091,10,1,2392.69
EN2005a,EN2005a.A,6462,1560.0000000004002,31,10,2396.97
EN2005a,EN2005a.A,6494,2719.9999999998,56,31,2413.82
EN2005a,EN2005a.A,6589,1940.0000000000546,25,9,2455.81
EN2005a,EN2005a.A,8329,3400.000000000091,7,27,3007.14
EN2005a,EN2005a.A,8336,2909.9999999998545,104,7,3014.44
EN2005a,EN2005a.A,8612,1719.9999999998,1,1,3125.03
EN2005a,EN2005a.A,8708,4429.999999999836,4,9,3155.31
EN2005a,EN2005a.A,8712,1699.999999999818,49,4,3162.94
EN2005a,EN2005a.A,12029,3500.0,2,20,4251.58
EN2005a,EN2005a.B,319,569.9999999999932,57,113,131.21
EN2005a,EN2005a.B,2109,500.0,108,140,857.59
EN2005a,EN2005a.B,3221,1490.000000000009,1,32,1219.99
EN2005a,EN2005a.B,3734,2040.000000000191,33,129,1387.12
EN2005a,EN2005a.B,4180,679.9999999998363,96,94,1534.67
EN2005a,EN2005a.B,4277,1129.9999999998818,114,96,1566.45
EN2005a,EN2005a.B,5880,960.0000000000364,103,137,2195.42
EN2005a,EN2005a.B,7806,639.9999999998727,84,90,2838.25
EN2005a,EN2005a.B,9393,1570.0000000001637,52,16,3380.0
EN2005a,EN2005a.B,10278,4539.999999999964,13,1,3677.92
EN2005a,EN2005a.B,10291,1599.999999999909,39,13,3684.55
EN2005a,EN2005a.B,10330,1820.0000000001637,5,39,3698.22
EN2005a,EN2005a.B,11759,1690.0000000005093,14,3,4172.11
EN2005a,EN2005a.C,192,1580.0000000000125,1,2,68.96
EN2005a,EN2005a.D,3473,2500.0,74,10,1288.79
EN2005a,EN2005a.D,3551,2609.9999999999,52,74,1321.41
EN2005a,EN2005a.D,6292,2539.9999999999636,5,36,2324.75
EN2005a,EN2005a.D,6886,2949.999999999818,4,32,2555.04
EN2005a,EN2005a.D,6890,2149.999999999636,13,4,2559.32
EN2005a,EN2005a.D,7059,559.9999999999454,108,93,2607.28
EN2005a,EN2005a.D,7169,1889.9999999998727,32,108,2653.02
EN2005a,EN2005a.D,7358,2960.0000000000364,77,119,2702.64
EN2005a,EN2005a.D,7678,1639.9999999998727,38,31,2796.69
EN2005a,EN2005a.D,8919,3000.0,39,17,3229.95
EN2005a,EN2005a.D,9010,1929.9999999998363,39,27,3260.44
EN2005a,EN2005a.D,9245,3730.000000000018,5,18,3327.66
EN2005a,EN2005a.D,9250,2909.9999999998545,125,5,3332.48
EN2005a,EN2005a.D,9575,319.99999999970896,139,105,3432.3
EN2005a,EN2005a.D,9728,569.999999999709,90,139,3483.03
EN2005a,EN2005a.D,10735,2529.9999999997453,58,44,3823.94
EN2005a,EN2005a.D,11789,1669.9999999991633,7,2,4183.27
EN2005a,EN2005a.D,12268,1519.999999999527,33,40,4328.77
EN2005a,EN2005a.D,12302,2039.9999999999636,45,33,4346.09
EN2005a,EN2005a.D,12369,3390.0000000003274,7,9,4371.08
EN2005a,EN2005a.D,12631,2460.0000000000364,6,21,4464.45
EN2005a,EN2005a.D,13170,1630.0000000001091,14,5,4650.88
EN2005a,EN2005a.D,13185,1429.9999999993815,87,14,4657.76
EN2005a,EN2005a.D,13577,1599.9999999994543,54,81,4767.31
EN2005a,EN2005a.D,14019,1670.0000000000728,1,15,4884.48
EN2005a,EN2005a.D,14631,519.9999999995271,109,110,5071.72
EN2005a,EN2005a.D,14860,2029.9999999997453,58,2,5137.89
EN2006a,EN2006a.A,1352,1199.9999999999886,17,26,384.47
EN2006a,EN2006a.A,2354,2170.0000000000728,1,6,802.81
EN2006a,EN2006a.A,2719,3609.9999999999,21,1,924.94
EN2006a,EN2006a.A,3142,799.9999999999545,1,6,1050.19
EN2006a,EN2006a.A,3506,1180.0000000000637,19,1,1208.24
EN2006a,EN2006a.A,3822,1669.9999999998454,16,11,1311.14
EN2006a,EN2006a.A,4020,1759.999999999991,23,1,1375.63
EN2006a,EN2006a.A,4099,1220.0000000000273,1,1,1395.78
EN2006a,EN2006a.A,4541,1170.0000000000728,1,12,1565.25
EN2006a,EN2006a.A,4546,1639.9999999998727,16,3,1568.95
EN2006a,EN2006a.A,4562,1170.0000000000728,4,16,1573.87
EN2006a,EN2006a.A,5632,1279.9999999999727,17,4,2004.63
EN2006a,EN2006a.A,5649,2349.999999999909,2,17,2011.47
EN2006a,EN2006a.A,5779,1370.0000000003456,7,5,2096.95
EN2006a,EN2006a.A,5786,4670.000000000073,4,7,2099.77
EN2006a,EN2006a.A,5891,2010.0000000002183,6,3,2144.41
EN2006a,EN2006a.A,5898,1400.000000000091,16,6,2149.1
EN2006a,EN2006a.A,5914,2409.9999999998545,7,16,2154.55
EN2006a,EN2006a.A,5960,2300.000000000182,8,11,2169.18
EN2006a,EN2006a.A,5968,4469.9999999998,13,8,2173.9
EN2006a,EN2006a.A,7271,2289.9999999999636,11,3,2737.67
EN2006a,EN2006a.A,7440,1210.0000000000364,7,14,2799.66
EN2006a,EN2006a.A,8353,1279.9999999997453,9,1,3174.71
EN2006a,EN2006a.A,8470,469.9999999997999,1,3,3257.67
EN2006a,EN2006a.A,8471,1569.999999999709,7,1,3258.26
EN2006a,EN2006a.B,6,1690.0000000000014,1,1,18.31
EN2006a,EN2006a.B,17,1830.0000000000018,8,6,24.88
EN2006a,EN2006a.B,67,1210.000000000001,12,6,37.31
EN2006a,EN2006a.B,522,1259.999999999991,5,7,146.58
EN2006a,EN2006a.B,556,1989.9999999999807,4,5,154.33
EN2006a,EN2006a.B,560,1370.0000000000045,3,4,157.47
EN2006a,EN2006a.B,652,1460.000000000008,5,61,179.41
EN2006a,EN2006a.B,974,1300.0000000000114,37,92,256.8
EN2006a,EN2006a.B,1040,2139.9999999999864,7,1,271.13
EN2006a,EN2006a.B,1060,2409.999999999968,4,2,277.6
EN2006a,EN2006a.B,1067,2219.9999999999704,17,2,289.73
EN2006a,EN2006a.B,1206,1990.000000000009,12,15,339.2
EN2006a,EN2006a.B,1418,3900.000000000034,7,9,408.57
EN2006a,EN2006a.B,1464,1069.9999999999932,4,24,421.8
EN2006a,EN2006a.B,1468,1800.0000000000114,6,4,423.64
EN2006a,EN2006a.B,1648,1410.000000000025,1,18,500.76
EN2006a,EN2006a.B,2019,1720.0000000000273,7,7,641.11
EN2006a,EN2006a.B,2162,3759.999999999991,1,13,699.03
EN2006a,EN2006a.B,2192,1080.000000000041,7,11,720.78
EN2006a,EN2006a.B,2430,2139.9999999999864,13,5,825.67
EN2006a,EN2006a.B,2443,1730.0000000000182,6,13,833.65
EN2006a,EN2006a.B,2975,2029.9999999999727,4,15,1000.71
EN2006a,EN2006a.B,3066,1339.9999999999181,36,23,1028.48
EN2006a,EN2006a.B,3115,1430.0000000000637,17,36,1040.49
EN2006a,EN2006a.B,3453,1630.0000000001091,3,8,1180.62
EN2006a,EN2006a.B,3456,1440.0000000000546,8,3,1183.79
EN2006a,EN2006a.B,3464,1960.0000000000364,5,8,1187.33
EN2006a,EN2006a.B,3469,1210.0000000000364,27,5,1189.87
EN2006a,EN2006a.B,3544,1589.9999999999181,10,4,1220.47
EN2006a,EN2006a.B,3580,1539.9999999999636,17,12,1233.92
EN2006a,EN2006a.B,3663,1369.9999999998909,20,23,1253.47
EN2006a,EN2006a.B,3840,3799.9999999999545,16,1,1319.42
EN2006a,EN2006a.B,3962,1799.9999999999545,20,25,1356.51
EN2006a,EN2006a.B,4104,3140.0000000001,14,5,1399.53
EN2006a,EN2006a.B,4207,1500.0,13,20,1445.16
EN2006a,EN2006a.B,4476,1669.9999999998454,4,14,1542.67
EN2006a,EN2006a.B,4624,2019.9999999999818,12,15,1590.51
EN2006a,EN2006a.B,4636,3669.9999999998454,17,12,1595.39
EN2006a,EN2006a.B,4653,2559.9999999999454,39,17,1604.31
EN2006a,EN2006a.B,4909,2569.9999999999363,15,4,1668.27
EN2006a,EN2006a.B,4953,1290.000000000191,7,18,1681.87
EN2006a,EN2006a.B,4960,4039.9999999999636,7,7,1685.64
EN2006a,EN2006a.B,5082,1269.9999999999818,8,11,1745.44
EN2006a,EN2006a.B,5330,3589.999999999918,2,15,1869.94
EN2006a,EN2006a.B,5354,4030.0000000002,7,22,1886.86
EN2006a,EN2006a.B,5477,3180.0000000000637,7,5,1950.26
EN2006a,EN2006a.B,5484,1140.0000000001,1,7,1954.77
EN2006a,EN2006a.B,5485,2440.0000000000546,18,1,1956.46
EN2006a,EN2006a.B,5510,1339.9999999999181,58,18,1963.69
EN2006a,EN2006a.B,5603,1620.0000000001182,20,24,1993.52
EN2006a,EN2006a.B,5623,1340.0000000001455,4,20,1999.35
EN2006a,EN2006a.B,5730,1589.9999999996908,7,16,2065.05
EN2006a,EN2006a.B,5737,3309.9999999999454,5,7,2068.6
EN2006a,EN2006a.B,5752,4670.000000000073,3,5,2082.49
EN2006a,EN2006a.B,6181,2269.999999999982,26,6,2238.05
EN2006a,EN2006a.B,6222,2429.9999999998363,5,26,2248.8
EN2006a,EN2006a.B,6250,1030.0000000002,8,5,2267.23
EN2006a,EN2006a.B,6315,3860.0000000001273,13,23,2314.27
EN2006a,EN2006a.B,6416,1969.9999999998,7,13,2344.34
EN2006a,EN2006a.B,6423,3029.9999999997453,1,7,2347.19
EN2006a,EN2006a.B,6424,3260.0000000002183,8,1,2350.6
EN2006a,EN2006a.B,6527,2149.999999999636,7,14,2392.55
EN2006a,EN2006a.B,6534,3700.000000000273,6,7,2397.35
EN2006a,EN2006a.B,6540,2599.999999999909,7,6,2403.27
EN2006a,EN2006a.B,6874,3409.9999999998545,5,1,2511.81
EN2006a,EN2006a.B,6897,2630.000000000109,1,5,2532.06
EN2006a,EN2006a.B,6898,639.9999999998727,2,1,2535.27
EN2006a,EN2006a.B,6900,1660.0000000003092,1,2,2536.2
EN2006a,EN2006a.B,6901,2809.9999999999454,1,1,2538.05
EN2006a,EN2006a.B,6987,1189.9999999995998,8,5,2591.01
EN2006a,EN2006a.B,7066,1920.0000000000728,12,25,2617.08
EN2006a,EN2006a.B,7085,1379.9999999996544,13,4,2627.11
EN2006a,EN2006a.B,7122,3639.9999999998727,8,14,2653.15
EN2006a,EN2006a.B,7147,3780.0000000002,10,1,2679.25
EN2006a,EN2006a.B,7408,1190.0000000000546,1,5,2783.89
EN2006a,EN2006a.B,7515,2769.999999999982,4,8,2849.17
EN2006a,EN2006a.B,7519,4420.000000000073,1,4,2853.27
EN2006a,EN2006a.B,7520,4049.999999999727,7,1,2857.84
EN2006a,EN2006a.B,7619,2500.0,9,3,2911.7
EN2006a,EN2006a.B,7628,2480.000000000018,5,9,2918.84
EN2006a,EN2006a.B,7687,4670.000000000073,8,11,2938.12
EN2006a,EN2006a.B,7907,1309.9999999999454,4,4,3034.06
EN2006a,EN2006a.B,7911,3240.0000000002365,7,4,3036.74
EN2006a,EN2006a.B,7939,1960.0000000000364,18,13,3056.64
EN2006a,EN2006a.B,8219,3309.9999999999454,1,2,3128.82
EN2006a,EN2006a.B,8325,1160.0000000003092,4,13,3164.97
EN2006a,EN2006a.B,8375,1150.000000000091,1,1,3190.85
EN2006a,EN2006a.B,8387,2880.000000000109,6,10,3200.91
EN2006a,EN2006a.B,8615,1200.0000000002728,6,8,3311.97
EN2006a,EN2006a.B,8718,3190.0000000000546,3,20,3353.18
EN2006a,EN2006a.B,8862,1550.000000000182,7,3,3418.81
EN2006a,EN2006a.B,8912,4720.000000000255,10,4,3452.04
EN2006a,EN2006a.C,1112,3029.9999999999727,12,18,312.92
EN2006a,EN2006a.C,1523,3660.000000000025,9,31,438.27
EN2006a,EN2006a.C,1578,2659.999999999968,12,1,473.29
EN2006a,EN2006a.C,1613,1110.0000000000136,11,9,488.86
EN2006a,EN2006a.C,1995,4560.000000000059,1,2,622.27
EN2006a,EN2006a.C,2107,1179.99999999995,2,1,669.38
EN2006a,EN2006a.C,2140,1530.0000000000864,9,7,691.31
EN2006a,EN2006a.C,2937,3029.9999999999727,6,22,984.49
EN2006a,EN2006a.C,2943,1610.0000000000136,4,6,989.03
EN2006a,EN2006a.C,3405,4700.0000000000455,6,1,1153.37
EN2006a,EN2006a.C,3441,1609.9999999999,1,1,1168.23
EN2006a,EN2006a.C,3602,2360.0000000001273,6,5,1239.84
EN2006a,EN2006a.C,4228,1759.999999999991,8,8,1452.38
EN2006a,EN2006a.C,4346,2089.999999999918,1,7,1494.68
EN2006a,EN2006a.C,4425,2929.9999999998363,28,5,1525.68
EN2006a,EN2006a.C,4453,1269.9999999999818,9,28,1537.26
EN2006a,EN2006a.C,4528,2750.0,1,36,1557.49
EN2006a,EN2006a.C,4983,3829.9999999999272,3,1,1703.39
